partitioning time,sampling time,feature_update time,neighbor_search time,shared_aggregation time,unique_aggregation time
0.07680000364780426,0.05632000043988228,0.3635199964046478,0.12492799758911133,0.027648000046610832,0.02454400062561035
0.07680000364780426,0.05734400078654289,0.365664005279541,0.12492799758911133,0.028672000393271446,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.3676159977912903,0.12390399724245071,0.027648000046610832,0.025599999353289604
0.07884799689054489,0.06143999844789505,0.3911679983139038,0.12390399724245071,0.028672000393271446,0.02457600086927414
0.07577600330114365,0.05632000043988228,0.3614720106124878,0.14652800559997559,0.030719999223947525,0.026623999699950218
0.0798719972372055,0.05939200147986412,0.4177919924259186,0.12595200538635254,0.02969600073993206,0.026623999699950218
0.07782399654388428,0.05734400078654289,0.3624959886074066,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.07782399654388428,0.05632000043988228,0.36454400420188904,0.12390399724245071,0.028672000393271446,0.02457600086927414
0.07577600330114365,0.05734400078654289,0.37068799138069153,0.13414399325847626,0.028672000393271446,0.025599999353289604
0.07577600330114365,0.055296000093221664,0.38809600472450256,0.13516800105571747,0.028672000393271446,0.02457600086927414
0.0777600035071373,0.05939200147986412,0.40857601165771484,0.1382399946451187,0.02969600073993206,0.025599999353289604
0.0870399996638298,0.05734400078654289,0.39526399970054626,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.07680000364780426,0.06758400052785873,0.3635199964046478,0.12800000607967377,0.02969600073993206,0.026623999699950218
0.07680000364780426,0.05632000043988228,0.3615039885044098,0.12390399724245071,0.027648000046610832,0.02457600086927414
0.07680000364780426,0.05734400078654289,0.3686400055885315,0.12083200365304947,0.027648000046610832,0.02457600086927414
0.07782399654388428,0.05734400078654289,0.36454400420188904,0.12083200365304947,0.028672000393271446,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.3635199964046478,0.11980800330638885,0.028672000393271446,0.02457600086927414
0.07782399654388428,0.060416001826524734,0.38393598794937134,0.13414399325847626,0.027648000046610832,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.3624959886074066,0.12185599654912949,0.030719999223947525,0.025599999353289604
0.07680000364780426,0.057312000542879105,0.3604480028152466,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.07577600330114365,0.05734400078654289,0.3676159977912903,0.12390399724245071,0.028704000636935234,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.3624959886074066,0.12492799758911133,0.027648000046610832,0.024480000138282776
0.07884799689054489,0.058368001133203506,0.4260160028934479,0.12697599828243256,0.02969600073993206,0.025599999353289604
0.0798719972372055,0.05939200147986412,0.3861440122127533,0.131071999669075,0.028672000393271446,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.3635520040988922,0.12492799758911133,0.03081599995493889,0.026623999699950218
0.07577600330114365,0.05734400078654289,0.3604480028152466,0.12390399724245071,0.028672000393271446,0.02457600086927414
0.07782399654388428,0.05632000043988228,0.36665600538253784,0.12390399724245071,0.028672000393271446,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.3624959886074066,0.12390399724245071,0.028672000393271446,0.02457600086927414
0.08294399827718735,0.06451199948787689,0.45468801259994507,0.13312000036239624,0.03270399942994118,0.027648000046610832
0.07779199630022049,0.05734400078654289,0.41471999883651733,0.12185599654912949,0.02969600073993206,0.025599999353289604
0.08294399827718735,0.06143999844789505,0.3624959886074066,0.12902399897575378,0.030719999223947525,0.027648000046610832
0.07782399654388428,0.05632000043988228,0.35942399501800537,0.1228799968957901,0.027648000046610832,0.023552000522613525
0.07782399654388428,0.05632000043988228,0.3635840117931366,0.12489599734544754,0.028672000393271446,0.02457600086927414
0.07782399654388428,0.05632000043988228,0.36259201169013977,0.1228799968957901,0.027648000046610832,0.02457600086927414
0.08191999793052673,0.06143999844789505,0.3891200125217438,0.13414399325847626,0.028672000393271446,0.02364799939095974
0.07680000364780426,0.05632000043988228,0.42188799381256104,0.12185599654912949,0.027648000046610832,0.02457600086927414
0.0798719972372055,0.060416001826524734,0.40959998965263367,0.12697599828243256,0.030719999223947525,0.026623999699950218
0.07577600330114365,0.07372800260782242,0.3635199964046478,0.12492799758911133,0.02969600073993206,0.026559999212622643
0.08294399827718735,0.06143999844789505,0.4044800102710724,0.12697599828243256,0.030719999223947525,0.026623999699950218
0.07680000364780426,0.05632000043988228,0.3624959886074066,0.12185599654912949,0.028672000393271446,0.024607999250292778
0.07680000364780426,0.05734400078654289,0.3717440068721771,0.12185599654912949,0.028672000393271446,0.023552000522613525
0.07782399654388428,0.05632000043988228,0.36454400420188904,0.1228799968957901,0.03174399957060814,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.3624959886074066,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.07782399654388428,0.05632000043988228,0.35942399501800537,0.1228799968957901,0.028736000880599022,0.02457600086927414
0.07782399654388428,0.05632000043988228,0.3829759955406189,0.12902399897575378,0.028672000393271446,0.025599999353289604
0.07680000364780426,0.055296000093221664,0.3635199964046478,0.12697599828243256,0.028672000393271446,0.02457600086927414
0.07680000364780426,0.055296000093221664,0.36259201169013977,0.12697599828243256,0.028672000393271446,0.02457600086927414
0.07577600330114365,0.05734400078654289,0.36563199758529663,0.12083200365304947,0.028672000393271446,0.02457600086927414
0.07782399654388428,0.05939200147986412,0.3819519877433777,0.13619199395179749,0.028672000393271446,0.023584000766277313
0.07577600330114365,0.05632000043988228,0.3614720106124878,0.12185599654912949,0.05641600117087364,0.026623999699950218
0.07782399654388428,0.05939200147986412,0.42291200160980225,0.12492799758911133,0.02969600073993206,0.025631999596953392
0.07577600330114365,0.05632000043988228,0.36454400420188904,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.07673600316047668,0.05536000058054924,0.3624959886074066,0.12185599654912949,0.028672000393271446,0.025599999353289604
0.07782399654388428,0.05734400078654289,0.36239999532699585,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.08191999793052673,0.060416001826524734,0.3901439905166626,0.12697599828243256,0.028575999662280083,0.02457600086927414
0.07782399654388428,0.05734400078654289,0.3604480028152466,0.1228799968957901,0.027648000046610832,0.02457600086927414
0.07894399762153625,0.060416001826524734,0.4280320107936859,0.12800000607967377,0.0307839997112751,0.026623999699950218
0.07680000364780426,0.05632000043988228,0.3624959886074066,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.07680000364780426,0.05734400078654289,0.35942399501800537,0.12185599654912949,0.028672000393271446,0.02457600086927414
0.07577600330114365,0.05632000043988228,0.3635199964046478,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.0798719972372055,0.05632000043988228,0.5806080102920532,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.07680000364780426,0.05734400078654289,0.3614720106124878,0.12390399724245071,0.027648000046610832,0.02454400062561035
0.08499199897050858,0.06143999844789505,0.3676159977912903,0.13209599256515503,0.030719999223947525,0.026623999699950218
0.07577600330114365,0.05734400078654289,0.3636159896850586,0.1371839940547943,0.02969600073993206,0.02457600086927414
0.0767040029168129,0.05734400078654289,0.3789759874343872,0.12595200538635254,0.027648000046610832,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.3635199964046478,0.1228799968957901,0.027648000046610832,0.02457600086927414
0.0798719972372055,0.060416001826524734,0.38819199800491333,0.12800000607967377,0.028672000393271446,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.3603520095348358,0.12390399724245071,0.05734400078654289,0.027648000046610832
0.08191999793052673,0.06348799914121628,0.4546560049057007,0.131071999669075,0.03276799991726875,0.027648000046610832
0.07577600330114365,0.05628800019621849,0.3624959886074066,0.12083200365304947,0.027648000046610832,0.02457600086927414
0.07577600330114365,0.05632000043988228,0.35945600271224976,0.12185599654912949,0.028672000393271446,0.02457600086927414
0.07782399654388428,0.057312000542879105,0.3635199964046478,0.1228799968957901,0.028672000393271446,0.025599999353289604
0.07680000364780426,0.05734400078654289,0.3604480028152466,0.1228799968957901,0.027648000046610832,0.025599999353289604
0.0798719972372055,0.06143999844789505,0.3901439905166626,0.12800000607967377,0.030719999223947525,0.026623999699950218
0.0767040029168129,0.05632000043988228,0.4136959910392761,0.12902399897575378,0.02864000014960766,0.025599999353289604
0.10239999741315842,0.060416001826524734,0.35942399501800537,0.13312000036239624,0.02969600073993206,0.025599999353289604
0.07577600330114365,0.05632000043988228,0.3604480028152466,0.12902399897575378,0.027648000046610832,0.02457600086927414
0.07577600330114365,0.05734400078654289,0.36447998881340027,0.12595200538635254,0.027648000046610832,0.02457600086927414
0.07577600330114365,0.05734400078654289,0.35839998722076416,0.12390399724245071,0.027648000046610832,0.02457600086927414
0.07782399654388428,0.058368001133203506,0.37887999415397644,0.12902399897575378,0.03891199827194214,0.02457600086927414
0.07782399654388428,0.05734400078654289,0.38604798913002014,0.12185599654912949,0.028672000393271446,0.023552000522613525
0.08089599758386612,0.058368001133203506,0.3850240111351013,0.12390399724245071,0.02969600073993206,0.026623999699950218
0.07680000364780426,0.05734400078654289,0.35839998722076416,0.12185599654912949,0.027648000046610832,0.02550400048494339
0.07680000364780426,0.0562559999525547,0.3624959886074066,0.12185599654912949,0.027712000533938408,0.02457600086927414
0.07680000364780426,0.05734400078654289,0.35839998722076416,0.12083200365304947,0.028672000393271446,0.02457600086927414
0.07884799689054489,0.05939200147986412,0.37785598635673523,0.12390399724245071,0.03993599861860275,0.024512000381946564
0.07577600330114365,0.05632000043988228,0.40243199467658997,0.12595200538635254,0.028672000393271446,0.02457600086927414
0.0798719972372055,0.060416001826524734,0.4033600091934204,0.131071999669075,0.030719999223947525,0.026623999699950218
0.07583999633789062,0.05632000043988228,0.3614720106124878,0.12595200538635254,0.02860799990594387,0.02457600086927414
0.07782399654388428,0.05632000043988228,0.3635199964046478,0.1228799968957901,0.02864000014960766,0.02457600086927414
0.07676800340414047,0.05632000043988228,0.35942399501800537,0.1228799968957901,0.02864000014960766,0.02457600086927414
0.0798719972372055,0.060416001826524734,0.38809600472450256,0.1382399946451187,0.028672000393271446,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.3901439905166626,0.1228799968957901,0.02860799990594387,0.02457600086927414
0.07884799689054489,0.060416001826524734,0.4106239974498749,0.12800000607967377,0.03174399957060814,0.027648000046610832
0.07577600330114365,0.05536000058054924,0.3604480028152466,0.1228799968957901,0.027648000046610832,0.02457600086927414
0.07372800260782242,0.05539200082421303,0.36454400420188904,0.13312000036239624,0.055296000093221664,0.027648000046610832
0.07475200295448303,0.05632000043988228,0.3635199964046478,0.13312000036239624,0.027648000046610832,0.02457600086927414
0.08806400001049042,0.05536000058054924,0.3891200125217438,0.13414399325847626,0.028672000393271446,0.02457600086927414
0.07782399654388428,0.05641600117087364,0.3614720106124878,0.12185599654912949,0.027648000046610832,0.02457600086927414
0.0798719972372055,0.059487998485565186,0.3911679983139038,0.12800000607967377,0.030719999223947525,0.026559999212622643
0.07680000364780426,0.05734400078654289,0.3604480028152466,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.08294399827718735,0.05939200147986412,0.4034560024738312,0.12800000607967377,0.030719999223947525,0.026623999699950218
0.07577600330114365,0.05632000043988228,0.3614720106124878,0.12185599654912949,0.028672000393271446,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.3604480028152466,0.1228799968957901,0.028672000393271446,0.025536000728607178
0.07782399654388428,0.056384000927209854,0.3624959886074066,0.1228799968957901,0.027648000046610832,0.02457600086927414
0.0798719972372055,0.05939200147986412,0.3891200125217438,0.13516800105571747,0.028672000393271446,0.023552000522613525
0.07782399654388428,0.05632000043988228,0.35839998722076416,0.12492799758911133,0.030719999223947525,0.026623999699950218
0.0798719972372055,0.060416001826524734,0.42188799381256104,0.1372160017490387,0.03174399957060814,0.026623999699950218
0.07782399654388428,0.05632000043988228,0.3604480028152466,0.12390399724245071,0.028672000393271446,0.023615999147295952
0.07680000364780426,0.055296000093221664,0.3604480028152466,0.12390399724245071,0.028672000393271446,0.025599999353289604
0.07782399654388428,0.05734400078654289,0.3635199964046478,0.12083200365304947,0.028672000393271446,0.02457600086927414
0.07782399654388428,0.056384000927209854,0.3911679983139038,0.12185599654912949,0.028672000393271446,0.02457600086927414
0.08291199803352356,0.06032000109553337,0.3624959886074066,0.12800000607967377,0.030719999223947525,0.027648000046610832
0.08089599758386612,0.05939200147986412,0.39423999190330505,0.12800000607967377,0.030719999223947525,0.025599999353289604
0.07680000364780426,0.055296000093221664,0.3614400029182434,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.07782399654388428,0.055424001067876816,0.36243200302124023,0.12390399724245071,0.027648000046610832,0.02457600086927414
0.07782399654388428,0.05734400078654289,0.36454400420188904,0.12390399724245071,0.027648000046610832,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.3758080005645752,0.1228799968957901,0.027648000046610832,0.02457600086927414
0.0798719972372055,0.05939200147986412,0.4065279960632324,0.12800000607967377,0.02969600073993206,0.026623999699950218
0.07894399762153625,0.05939200147986412,0.39321601390838623,0.1372160017490387,0.028672000393271446,0.02457600086927414
0.07577600330114365,0.05539200082421303,0.3614720106124878,0.12083200365304947,0.048128001391887665,0.027648000046610832
0.07577600330114365,0.05724800005555153,0.3604480028152466,0.12083200365304947,0.027648000046610832,0.024607999250292778
0.07577600330114365,0.05632000043988228,0.36454400420188904,0.1228799968957901,0.028672000393271446,0.025599999353289604
0.07577600330114365,0.05632000043988228,0.35942399501800537,0.12284799665212631,0.028672000393271446,0.02457600086927414
0.07884799689054489,0.05939200147986412,0.3912639915943146,0.12800000607967377,0.030719999223947525,0.026623999699950218
0.08089599758386612,0.05734400078654289,0.39321601390838623,0.12185599654912949,0.02864000014960766,0.024512000381946564
0.07577600330114365,0.05632000043988228,0.3614720106124878,0.131071999669075,0.03171199932694435,0.027615999802947044
0.07680000364780426,0.05734400078654289,0.3624959886074066,0.1228799968957901,0.028672000393271446,0.025536000728607178
0.07680000364780426,0.05632000043988228,0.3624959886074066,0.12595200538635254,0.027648000046610832,0.02457600086927414
0.07680000364780426,0.05728000029921532,0.3604480028152466,0.12800000607967377,0.028672000393271446,0.025599999353289604
0.08089599758386612,0.06143999844789505,0.39024001359939575,0.131071999669075,0.028672000393271446,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.3655039966106415,0.12390399724245071,0.02864000014960766,0.02457600086927414
0.0798719972372055,0.06035200133919716,0.4136959910392761,0.12902399897575378,0.030719999223947525,0.026623999699950218
0.07680000364780426,0.05724800005555153,0.35942399501800537,0.12185599654912949,0.028672000393271446,0.02457600086927414
0.07782399654388428,0.05724800005555153,0.3635199964046478,0.11984000355005264,0.055296000093221664,0.026623999699950218
0.07680000364780426,0.05632000043988228,0.3604480028152466,0.12185599654912949,0.028672000393271446,0.02457600086927414
0.07884799689054489,0.06758400052785873,0.37887999415397644,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.3624959886074066,0.12492799758911133,0.027648000046610832,0.02457600086927414
0.07884799689054489,0.05939200147986412,0.4106239974498749,0.12902399897575378,0.02969600073993206,0.026623999699950218
0.07683199644088745,0.05632000043988228,0.3614720106124878,0.12390399724245071,0.028672000393271446,0.023584000766277313
0.07884799689054489,0.05628800019621849,0.3624959886074066,0.12390399724245071,0.03174399957060814,0.025599999353289604
0.07680000364780426,0.05734400078654289,0.35839998722076416,0.12390399724245071,0.028672000393271446,0.02457600086927414
0.0798719972372055,0.05632000043988228,0.38092800974845886,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.07782399654388428,0.05632000043988228,0.36451199650764465,0.1228799968957901,0.027744000777602196,0.02457600086927414
0.08089599758386612,0.060416001826524734,0.4188160002231598,0.13619199395179749,0.030719999223947525,0.026623999699950218
0.07680000364780426,0.05632000043988228,0.35843199491500854,0.12390399724245071,0.027648000046610832,0.02457600086927414
0.07782399654388428,0.05628800019621849,0.3635199964046478,0.14953599870204926,0.030719999223947525,0.026623999699950218
0.07680000364780426,0.05628800019621849,0.35942399501800537,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.4106239974498749,0.12185599654912949,0.027744000777602196,0.025599999353289604
0.07782399654388428,0.05632000043988228,0.3624959886074066,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.0798719972372055,0.060416001826524734,0.3911679983139038,0.12800000607967377,0.030719999223947525,0.026655999943614006
0.07680000364780426,0.055296000093221664,0.35839998722076416,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.07884799689054489,0.058368001133203506,0.4014720022678375,0.12800000607967377,0.028672000393271446,0.026623999699950218
0.07680000364780426,0.05632000043988228,0.3604480028152466,0.12390399724245071,0.027648000046610832,0.023552000522613525
0.07782399654388428,0.05632000043988228,0.3604480028152466,0.12390399724245071,0.027744000777602196,0.024607999250292778
0.07680000364780426,0.055296000093221664,0.36454400420188904,0.12697599828243256,0.027648000046610832,0.025599999353289604
0.07884799689054489,0.07782399654388428,0.3911679983139038,0.12697599828243256,0.028672000393271446,0.023615999147295952
0.07580800354480743,0.05734400078654289,0.3635199964046478,0.159743994474411,0.02969600073993206,0.027648000046610832
0.0798719972372055,0.060416001826524734,0.42393600940704346,0.130048006772995,0.030719999223947525,0.02672000043094158
0.07680000364780426,0.05632000043988228,0.3624640107154846,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.07782399654388428,0.057312000542879105,0.3604480028152466,0.12185599654912949,0.027648000046610832,0.02457600086927414
0.0777600035071373,0.05632000043988228,0.3665919899940491,0.12390399724245071,0.027712000533938408,0.02457600086927414
0.07782399654388428,0.05632000043988228,0.37990400195121765,0.12390399724245071,0.02768000029027462,0.02457600086927414
0.0798719972372055,0.05734400078654289,0.3993600010871887,0.12595200538635254,0.02969600073993206,0.026623999699950218
0.07884799689054489,0.058368001133203506,0.3850240111351013,0.12697599828243256,0.028672000393271446,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.35942399501800537,0.1228799968957901,0.028672000393271446,0.026623999699950218
0.07680000364780426,0.055296000093221664,0.35942399501800537,0.12185599654912949,0.027648000046610832,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.36342400312423706,0.12185599654912949,0.027712000533938408,0.025599999353289604
0.07782399654388428,0.05632000043988228,0.37990400195121765,0.12185599654912949,0.028672000393271446,0.02457600086927414
0.07884799689054489,0.058368001133203506,0.3911679983139038,0.12595200538635254,0.02969600073993206,0.025599999353289604
0.0798719972372055,0.058368001133203506,0.3850240111351013,0.12800000607967377,0.02969600073993206,0.025599999353289604
0.07772800326347351,0.05632000043988228,0.3614720106124878,0.12492799758911133,0.027648000046610832,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.3604480028152466,0.12492799758911133,0.027648000046610832,0.023615999147295952
0.07680000364780426,0.05632000043988228,0.36556801199913025,0.1228799968957901,0.028672000393271446,0.02457600086927414
0.07680000364780426,0.05632000043988228,0.3962880074977875,0.12185599654912949,0.028672000393271446,0.02457600086927414
0.0798719972372055,0.060416001826524734,0.4044800102710724,0.12800000607967377,0.0306560005992651,0.026623999699950218
